id,current_ua,ambient_c,humidity_pct,body_temp_c,sample_ph,hours
2501,980.4553297352732,33.38748966009487,55.830829567369435,37.43763969894948,5.7625321787262616,59.23067243625595
2502,1121.6843465101526,-0.9243732786076038,32.7808756876242,34.76396023329551,5.734903129364549,57.40966101805426
2503,1017.2643409603271,47.85603734795775,0.3,31.39450948953285,5.016700711993129,60.13234409197053
2504,998.4649187907396,-7.20078540216948,0.3,33.6584087287244,6.496390928481598,119.16
2505,1054.3519788667468,16.066876007840712,47.531415677423276,36.8838980701681,6.405009009307149,119.16
2506,949.3371182905092,-1.8119773076391326,44.8854415141615,34.47297675925129,5.217480192414446,104.11641120571943
2507,1009.9409686021944,-4.082304318461304,26.462854785034654,33.03260331563541,8.304259865121885,95.36695244006573
2508,1013.0371625695689,39.09527237321715,99.8,34.224692576175634,7.228736824176447,17.099899199314038
2509,990.6976005309531,21.318598624980254,46.020384987697575,37.887730243806594,7.574179469962949,71.13504419478942
2510,1071.2675741604794,28.059216468541678,8.597760491186634,34.126780432398526,6.286710835964291,0.61
2511,1139.854984132026,22.20374800048018,43.353471347782836,28.92405158646921,6.848877282803404,90.28959464636074
2512,1020.0341573022256,35.972985534722696,93.08829431822895,38.795589978384584,6.08852460812285,38.23372826214066
2513,977.8967421582905,40.01995002130066,66.18296838885414,33.246593714614164,8.718876006286415,41.03487865134325
2514,1097.5490188228084,36.42846988083508,5.979043961610174,30.005712076150225,7.362688584371207,65.55775372556737
2515,1015.516706197199,-13.698441214368291,68.57132666961829,33.50076492273314,6.94408297164213,17.22115392381508
2516,1055.5755180988856,30.519990422417244,69.92556216870895,37.76562435788811,7.078547699081142,119.16
2517,1054.4365773388843,50.0,52.56951427118387,35.464857488330544,6.863580114484277,100.66879620339384
2518,998.4244880892867,2.7264059204214206,75.31761001684514,34.48200586367107,6.849438117381943,87.39460401989311
2519,1018.6561185783423,-4.9568500176141015,78.43100647194693,37.47970788549432,6.207729282350185,70.26707444982053
2520,1012.5637880718134,4.20764637308992,35.93605608714432,30.24020714391753,7.4031052502698405,11.446736082048602
2521,1060.2909548341986,-14.7,33.35721014677876,42.0,5.0,119.16
2522,1010.8135089903043,25.6670427150567,82.87313766308671,35.26689796806752,5.0,74.03624586927435
2523,938.9540769075912,-3.169665026550714,25.76070251500022,28.257703581448173,8.93542373540248,50.59337001150153
2524,1035.5348046209997,26.297699001785205,24.22291023943027,28.46308409385011,8.539465649877755,13.01227256567389
2525,1012.7393338411929,26.881592860891484,67.18390217205244,30.13770673958924,7.324198645636309,0.61
2526,1090.3744878384093,25.788327356258172,55.33112407545345,32.322582843348656,7.038143501953426,84.4507026636646
2527,1018.7613241871186,13.648757284658387,59.10418452637241,34.86158364174115,8.39876470123142,83.96936093655677
2528,1066.0957692558882,8.041102299481256,39.872129710010284,31.969627885145265,7.0402763021021215,14.819370703151073
2529,1147.2848056734094,31.71175016802861,47.284676362308836,35.58894814914231,6.4555486826215756,57.19519089618256
2530,930.8635871987015,4.213318149371691,51.345860308429444,35.2431500195312,5.363995887562126,54.28599347124593
2531,1020.3042603297242,18.307176797309904,64.85269654920302,36.10814165313966,7.675918703342955,52.14590348315592
2532,1067.3369946383034,14.633053923291472,95.8168131746409,33.407051705246666,5.0,22.902750918000734
2533,1091.9549331849155,32.17945384856579,14.802171989872221,37.626861668768164,6.29206670255017,45.266933838527464
2534,960.332769313385,14.434290806204032,67.89953019751357,30.561316565947585,8.091341865222695,72.26913267709232
2535,952.1793673242478,-4.965473603435193,18.552760010397396,36.638237753618526,7.991016787599249,69.28861595919166
2536,1101.1828837747623,22.692751556928982,18.47583426951898,36.39985949686606,8.347763558103107,90.95999147594117
2537,1095.0242413012024,23.569872527106263,99.8,32.315244276107734,6.946503868107746,60.609670841545174
2538,1037.78927995012,26.27382057409101,22.429024179709476,37.277288128251605,5.0,28.05566234042837
2539,1177.289985992504,42.811426121576886,37.10384799475353,25.0,8.98,28.64846996739917
2540,1026.2565417726025,16.283934077850322,34.34163266749664,32.2944734022402,7.516420879963343,66.56439469065913
2541,1085.0075052755762,47.45497102222865,69.26568457879702,29.571237542930135,7.654546931401077,63.026762160688634
2542,1025.5680532118974,-14.7,19.049801381748697,30.727798008000544,6.950247508072397,74.13032218269183
2543,1149.5060038544807,-7.148741180339361,62.2344824579619,30.348087740983633,6.757192694580572,39.720940513165544
2544,1089.747634370963,33.96565020735545,58.07809492192239,36.16018033095834,5.822522584910462,98.70656416735204
2545,1030.2019910131623,32.592995855167146,56.25928475643196,32.48693268568125,7.954314241910895,119.16
2546,1045.3672836442452,40.86489757940545,68.9243791333001,34.706283052406945,5.779076436690451,58.88208952099558
2547,953.6114188530134,9.122086944562586,67.02309074401035,34.57741850905546,6.169147542937247,90.7654084741863
2548,1032.1389878168666,2.6884279533357436,50.621237044226085,34.08126172667475,7.363470268664658,37.13928912528219
2549,1041.1411813177274,27.09483914386151,37.62771123033044,42.0,5.263504688522039,117.75190614341159
2550,1004.6168929580674,18.99415212246581,83.62503976878827,36.495974139366076,5.0,66.24934185530023
2551,882.8841816745881,7.891679337817868,49.799707332560075,34.572161712289216,8.250918088463711,84.87550863693625
2552,995.1877930363074,31.666198247572204,34.25677156481756,38.947728517106455,6.974904837578526,44.45132522464337
2553,947.4772069045492,-3.8444077394499914,45.43350214233618,34.65312882236152,6.97631125581175,71.8262616792837
2554,1138.3604474701524,3.3974386229573614,97.15593774110775,35.210800844252454,6.331551664702422,0.61
2555,1085.2935587028455,4.362352344900451,69.58166257906666,27.15225804508654,6.9795392665552844,88.17606246858813
2556,998.1922952983707,5.910999251603313,99.8,30.378153478620085,6.535811815086185,43.86593312599271
2557,992.1390736979469,28.632002261181178,28.572567201189397,37.931056714838455,6.6833893807366485,106.27426723483725
2558,1043.6832268071612,4.4174028529304685,42.60570471304745,34.37466395827228,8.09150708798761,82.82189994279732
2559,1048.3364300504618,1.6220498965371934,4.445805325137059,33.66732914787725,5.0,68.06835167893175
2560,1037.9629384928771,5.549789133899656,57.415824925540186,31.32873872387006,8.072758191238963,77.54057659444928
2561,1081.1936257228822,-14.7,61.51670865006291,31.982543017244932,5.523031177392234,28.721229925083804
2562,1044.673620374514,6.736262716836416,43.03085542410863,33.23939287769277,6.405351780793762,17.285504106656532
2563,1039.6048266876164,41.899542802516486,0.3,31.042992429292518,6.790522879356371,48.932031549770244
2564,960.8326835361307,31.827566936883613,58.02153092862206,35.36926688222682,6.746105618412426,66.92221528376884
2565,1094.8097409217708,16.0904012317038,11.409283300417044,26.993901700479586,5.003158570285848,68.90297123939374
2566,1000.485082279041,20.408462555395808,0.3,29.398845254126222,6.071318059763425,76.44583243022021
2567,1025.0652782108189,3.547339360797203,49.248443879844196,33.92031484208703,6.764515612577046,22.011439436398035
2568,954.9849155591622,11.34544540041887,41.3649667039127,37.03781020280612,7.33256266823466,76.03048694987922
2569,1130.342611283844,23.42684330187888,0.3,26.049759905591863,7.3520494467550765,29.727854909166048
2570,957.8901718569327,-6.239050176926831,27.601439504776327,37.74523240288946,6.149037013470864,0.61
2571,994.4984114969801,-14.7,64.29856236535682,31.950436558041243,6.730202745090575,80.90977347252013
2572,1012.1813274543942,-5.214866352960339,53.60121945226186,25.0,7.696215653563963,57.1579113797336
2573,1074.789260768138,50.0,85.7790162708911,31.473185670069054,7.4188779630949755,0.61
2574,1032.2592782413415,28.23945047813389,63.86747223355854,30.3361830998112,7.1716040315546685,90.49616945942071
2575,1016.5576437216092,12.031675530326751,36.69903965815861,34.049375953018234,8.218346587325364,57.03221263588867
2576,965.1599774150702,-1.157137748446754,45.37454551528498,42.0,6.618598438216273,75.16789662443509
2577,1030.1058044787412,16.20610109009342,26.1758735237707,29.5024318987424,7.48506705762734,57.31519679391248
2578,1084.2551844277536,-1.1155968010310424,58.26582676056036,26.75176436561464,8.191038870234141,49.12693923032688
2579,1071.5789069955908,19.59476314173642,20.292179184778977,32.84924516285529,8.754669092481317,117.94693935441231
2580,987.0083903223994,-7.073862493635492,43.02147008289369,28.94276276987278,7.162636458819327,47.21447650030491
2581,1024.3991415166288,48.65511535142513,66.60602530961732,33.2683492998962,7.689564310777165,0.61
2582,1080.104040063849,32.413934011858785,42.48936444125488,29.20224184957187,7.203807915555302,36.95192917993775
2583,1083.377919133974,37.96648388787181,53.56611896860385,42.0,6.890751354197453,50.56766978510565
2584,1055.0243876270195,24.70770846996406,47.638108750887795,32.3019876491337,6.650681994089735,35.159153866534446
2585,960.0361548840506,0.9052062947969723,78.9424893000488,39.86832046874697,7.9514379367135835,53.582813432113
2586,1027.088947994624,-14.7,60.97944776371683,35.1816502641405,5.0,86.77866996882881
2587,1057.031746185624,18.847803959921045,60.67590156605728,42.0,8.538810464060557,69.25554894159248
2588,1103.3510463998769,6.911898393598602,61.96746927484172,38.38085630751368,5.202254855889288,8.851301023695171
2589,1070.5323681337936,5.216399088563811,26.022587461992305,33.40994567456585,6.898862960229735,28.515368957662865
2590,1041.6137670391856,15.133656479952794,50.3369060381585,34.158538324216536,6.045053995501745,73.05962853937675
2591,982.032164015704,14.23706463576025,55.36055606769439,38.904420918268826,7.267746007379824,43.38947299884775
2592,1031.065774481407,29.232606636873314,53.78892041605615,34.49009798789532,7.2271870057346685,21.82721537752367
2593,1031.8194126233525,14.260747132882184,69.01455601056571,35.30696586545372,5.0,112.39563953577533
2594,1038.1054083680299,41.38440375062715,61.09679897251253,33.707761808608126,8.160021846822605,59.961588418963586
2595,997.1599462400868,5.022535104491787,62.8825556901149,36.50814984048048,7.620446987190209,50.55820058621602
2596,1004.9977893015797,6.689027696692097,92.15786103316916,37.96879964121908,6.778743871039181,76.41817845658818
2597,964.6820796574268,-14.7,50.86203080061092,27.969144438256713,8.498201062988944,113.08887494943751
2598,1012.3036327808346,-6.588374662722206,22.821999713888577,26.538414121118215,6.396016196755049,99.35977616835339
